trainerID,name,level,type
3655,Manectric,29,Electric
3655,Wailmer,29,Water
3655,Makuhita,29,Fighting
3656,Manectric,32,Electric
3656,Wailmer,32,Water
3656,Makuhita,32,Fighting
3657,Manectric,35,Electric
3657,Wailmer,35,Water
3657,Hariyama,35,Fighting
3658,Kecleon,24,Normal
3659,Magneton,43,Electric
3659,Muk,43,Poison
3660,Gloom,34,Grass
3660,Azumarill,34,Water
3661,Wigglytuff,26,Normal
3662,Manectric,32,Electric
3662,Linoone,32,Normal
3663,Vigoroth,26,Normal
3664,Swellow,28,Normal
3664,Trapinch,28,Ground
3664,Wailmer,28,Water
3664,Magneton,28,Electric
3664,Shiftry,28,Grass
3665,Wingull,17,Water
3665,Numel,17,Fire
3665,Roselia,17,Grass
3666,Wingull,26,Water
3666,Numel,26,Fire
3666,Roselia,26,Grass
3667,Pelipper,29,Water
3667,Numel,29,Fire
3667,Roselia,29,Grass
3668,Pelipper,32,Water
3668,Numel,32,Fire
3668,Roselia,32,Grass
3669,Pelipper,34,Water
3669,Camerupt,34,Fire
3669,Roselia,34,Grass
3670,Manectric,24,Electric
3670,Swellow,24,Normal
3670,Manectric,24,Electric
3671,Skarmory,43,Steel
3671,Sableye,43,Dark
3672,Loudred,29,Normal
3672,Vigoroth,29,Normal
3673,Loudred,35,Normal
3673,Vigoroth,35,Normal
3674,Spinda,37,Normal
3674,Loudred,37,Normal
3674,Vigoroth,37,Normal
3675,Spinda,39,Normal
3675,Loudred,39,Normal
3675,Vigoroth,39,Normal
3676,Spinda,41,Normal
3676,Exploud,41,Normal
3676,Slaking,41,Normal
3677,Pelipper,33,Water
3677,Camerupt,33,Fire
3678,Claydol,43,Ground
3678,Lanturn,43,Water
3679,Cacturne,43,Grass
3679,Pelipper,43,Water
3680,Medicham,43,Fighting
3680,Claydol,43,Ground
3681,Slakoth,26,Normal
3682,Kecleon,23,Normal
3683,Sableye,43,Dark
3683,Absol,43,Dark
3684,Roselia,45,Grass
3685,Absol,27,Dark
3686,Sableye,30,Dark
3687,Zangoose,26,Normal
3688,Kecleon,33,Normal
3688,Loudred,33,Normal
3689,Sandslash,42,Ground
3689,Ninetales,42,Fire
3689,Tropius,42,Grass
3690,Gardevoir,43,Psychic
3690,Slaking,43,Normal
3691,Lairon,45,Steel
3691,Manectric,45,Electric
3692,Manectric,30,Electric
3693,Mawile,46,Steel
3693,Starmie,46,Water
3694,Manectric,29,Electric
3694,Shiftry,29,Grass
3695,Manectric,34,Electric
3696,Delcatty,26,Normal
3697,Torkoal,42,Fire
3697,Medicham,42,Fighting
3697,Ludicolo,42,Water
3698,Lunatone,43,Rock
3698,Solrock,43,Rock
3699,Kecleon,42,Normal
3699,Graveler,42,Rock
3699,Wailord,42,Water
3700,Spinda,26,Normal
3701,Slaking,43,Normal
3701,Dusclops,43,Ghost
3702,Swellow,26,Normal
3703,Shiftry,34,Grass
3703,Nosepass,34,Rock
3704,Swellow,42,Normal
3704,Mawile,42,Steel
3704,Kadabra,42,Psychic
3705,Claydol,45,Ground
3706,Sableye,44,Dark
3706,Medicham,44,Fighting
3706,Sharpedo,44,Water
3707,Dodrio,42,Normal
3707,Kadabra,42,Psychic
3707,Electrode,42,Electric
3707,Shiftry,42,Grass
3708,Graveler,33,Rock
3708,Ludicolo,33,Water
3709,Mawile,29,Steel
3709,Roselia,29,Grass
3709,Pelipper,29,Water
3710,Electrike,17,Electric
3710,Wailmer,17,Water
3710,Makuhita,17,Fighting
3711,Electrike,26,Electric
3711,Wailmer,26,Water
3711,Makuhita,26,Fighting
3712,Manectric,29,Electric
3712,Wailmer,29,Water
3712,Makuhita,29,Fighting
3713,Manectric,32,Electric
3713,Wailmer,32,Water
3713,Makuhita,32,Fighting
3714,Manectric,35,Electric
3714,Wailmer,35,Water
3714,Hariyama,35,Fighting
3715,Venusaur,50,Grass
3716,Tyranitar,50,Rock
3717,Clefairy,42,Fairy
3717,Jigglypuff,42,Normal
3717,Persian,42,Normal
3717,Dewgong,42,Water
3717,Chansey,42,Normal
3718,Starmie,50,Water
3718,Kingdra,50,Water
3719,Bellsprout,42,Grass
3719,Weepinbell,42,Grass
3719,Victreebel,42,Grass
3719,Paras,42,Bug
3719,Parasect,42,Bug
3720,Kingler,41,Water
3720,Poliwhirl,42,Water
3720,Tentacruel,42,Water
3720,Seadra,42,Water
3720,Blastoise,43,Water
3721,Exeggutor,42,Grass
3721,Sandslash,42,Ground
3721,Cloyster,42,Water
3721,Electrode,42,Electric
3721,Arcanine,42,Fire
3722,Lapras,50,Water
3723,Rhydon,47,Ground
3723,Slowbro,48,Water
3723,Ursaring,50,Normal
3723,Machoke,48,Fighting
3723,Kangaskhan,47,Normal
3724,Rhydon,52,Ground
3724,Slowbro,54,Water
3724,Ursaring,55,Normal
3724,Machamp,52,Fighting
3724,Kangaskhan,52,Normal
3725,Bellsprout,22,Grass
3725,Oddish,22,Grass
3725,Weepinbell,22,Grass
3725,Gloom,22,Grass
3725,Ivysaur,22,Grass
3726,Persian,47,Normal
3726,Dewgong,47,Water
3726,Ninetales,48,Fire
3726,Rapidash,48,Fire
3726,Girafarig,50,Normal
3727,Persian,53,Normal
3727,Dewgong,53,Water
3727,Ninetales,54,Fire
3727,Rapidash,54,Fire
3727,Girafarig,56,Normal
3728,Persian,42,Normal
3728,Ponyta,42,Fire
3728,Rapidash,42,Fire
3728,Vulpix,42,Fire
3728,Ninetales,42,Fire
3729,Raticate,42,Normal
3729,Ivysaur,42,Grass
3729,Wartortle,42,Water
3729,Charmeleon,42,Fire
3729,Charizard,42,Fire
3730,Sandslash,37,Ground
3730,Sandslash,37,Ground
3730,Rhyhorn,38,Ground
3730,Nidorino,39,Poison
3730,Nidoking,39,Poison
3731,Marowak,37,Ground
3731,Marowak,37,Ground
3731,Rhyhorn,38,Ground
3731,Nidorina,39,Poison
3731,Nidoqueen,39,Poison
3732,Sandslash,38,Ground
3732,Graveler,38,Rock
3732,Onix,38,Rock
3732,Graveler,38,Rock
3732,Marowak,38,Ground
3733,Aerodactyl,59,Rock
3734,Sneasel,37,Dark
3734,Tentacruel,37,Water
3735,Gastly,26,Ghost
3735,Haunter,28,Ghost
3735,Gengar,30,Ghost
3736,Ponyta,27,Fire
3736,Grotle,27,Grass
3737,Snover,39,Grass
3738,Ambipom,54,Normal
3738,Rapidash,54,Fire
3738,Chansey,54,Normal
3739,Ambipom,59,Normal
3739,Rapidash,59,Fire
3739,Chansey,59,Normal
3740,Raichu,55,Electric
3740,Gastrodon,55,Water
3741,Ambipom,35,Normal
3741,Kadabra,35,Psychic
3742,Pachirisu,54,Electric
3742,Azumarill,54,Water
3742,Blissey,54,Normal
3743,Azumarill,33,Water
3744,Pelipper,33,Water
3744,Sudowoodo,33,Rock
3745,Snover,39,Grass
3746,Misdreavus,30,Ghost
3746,Drifblim,30,Ghost
3747,Skorupi,30,Poison
3747,Steelix,32,Steel
3748,Lopunny,54,Normal
3748,Quagsire,54,Water
3748,Pelipper,54,Water
3749,Raichu,34,Electric
3749,Hippopotas,38,Ground
3749,Pelipper,36,Water
3750,Raichu,54,Electric
3750,Hippopotas,54,Ground
3750,Pelipper,54,Water
3751,Mightyena,55,Dark
3751,Kirlia,55,Psychic
3752,Flaaffy,53,Electric
3752,Tropius,53,Grass
3753,Ampharos,60,Electric
3753,Tropius,60,Grass
3754,Monferno,23,Fire
3754,Gyarados,23,Water
3755,Monferno,39,Fire
3755,Luxio,39,Electric
3755,Gyarados,39,Water
3756,Monferno,59,Fire
3756,Luxio,59,Electric
3756,Gyarados,59,Water
3757,Kadabra,44,Psychic
3757,Raichu,44,Electric
3758,Mothim,25,Bug
3758,Onix,26,Rock
3758,Luxio,27,Electric
3759,Dusclops,55,Ghost
3759,Salamence,55,Dragon
3760,Sneasel,35,Dark
3760,Machoke,34,Fighting
3761,Skarmory,56,Steel
3762,Honchkrow,49,Dark
3763,Quagsire,39,Water
3764,Staravia,33,Normal
3764,Girafarig,33,Normal
3765,Staravia,55,Normal
3765,Girafarig,55,Normal
3766,Metagross,56,Steel
3767,Drapion,59,Poison
3768,Ponyta,31,Fire
3768,Haunter,31,Ghost
3768,Floatzel,34,Water
3769,Golduck,55,Water
3769,Sandslash,55,Ground
3770,Stantler,58,Normal
3770,Carnivine,58,Grass
3771,Primeape,57,Fighting
3771,Torkoal,57,Fire
3772,Lopunny,37,Normal
3773,Golduck,34,Water
3773,Sudowoodo,33,Rock
3773,Ponyta,35,Fire
3774,Golduck,46,Water
3774,Blissey,48,Normal
3775,Glameow,23,Normal
3775,Kadabra,23,Psychic
3776,Glameow,40,Normal
3776,Kadabra,40,Psychic
3777,Purugly,60,Normal
3777,Alakazam,60,Psychic
3778,Delcatty,55,Normal
3778,Yanma,55,Bug
3779,Bibarel,54,Normal
3779,Rapidash,54,Fire
3779,Beautifly,54,Bug
3780,Meowth,56,Normal
3780,Persian,56,Normal
3780,Hypno,56,Psychic
3781,Kangaskhan,57,Normal
3781,Ursaring,57,Normal
3782,Dunsparce,56,Normal
3782,Marowak,56,Ground
3782,Scyther,56,Bug
3783,Roselia,37,Grass
3783,Seaking,37,Water
3784,Roselia,55,Grass
3784,Seaking,55,Water
3785,Rapidash,45,Fire
3785,Carnivine,45,Grass
3785,Rampardos,48,Rock
3786,Pinsir,53,Bug
3786,Mightyena,53,Dark
3787,Lickitung,53,Normal
3787,Miltank,53,Normal
3788,Lickitung,60,Normal
3788,Miltank,60,Normal
3789,Poliwhirl,54,Water
3789,Gyarados,54,Water
3790,Granbull,57,Fairy
3791,Tauros,55,Normal
3792,Tauros,62,Normal
3793,Pelipper,35,Water
3793,Golduck,36,Water
3793,Steelix,37,Steel
3794,Floatzel,37,Water
3794,Sneasel,37,Dark
3795,Cherrim,30,Grass
3795,Marill,32,Water
3795,Lopunny,34,Normal
3796,Cherrim,54,Grass
3796,Marill,54,Water
3796,Lopunny,54,Normal
3797,Loudred,57,Normal
3797,Rampardos,57,Rock
3798,Larvitar,57,Rock
3798,Magcargo,57,Fire
3799,Clefable,46,Fairy
3799,Torterra,48,Grass
3800,Steelix,44,Steel
3800,Medicham,44,Fighting
3801,Glalie,59,Ice
3801,Crobat,60,Poison
3802,Sneasel,40,Dark
3802,Sneasel,43,Dark
3803,Gastly,21,Ghost
3803,Gastly,22,Ghost
3803,Haunter,24,Ghost
3804,Aipom,32,Normal
3804,Grotle,33,Grass
3804,Girafarig,32,Normal
3805,Glalie,44,Ice
3806,Gastrodon,54,Water
3806,Beedrill,54,Bug
3806,Electrode,55,Electric
3807,Ambipom,39,Normal
3807,Porygon2,40,Normal
3808,Marowak,54,Ground
3808,Kangaskhan,57,Normal
3809,Bronzor,35,Steel
3809,Bronzor,36,Steel
3809,Bronzor,38,Steel
3810,Lopunny,38,Normal
3810,Medicham,35,Fighting
3810,Kirlia,36,Psychic
3811,Sneasel,40,Dark
3811,Snorunt,40,Ice
3811,Snover,41,Grass
3812,Haunter,23,Ghost
3812,Misdreavus,24,Ghost
3813,Scizor,40,Bug
3814,Swalot,53,Poison
3814,Ninetales,54,Fire
3814,Magnezone,56,Electric
3815,Electabuzz,40,Electric
3815,Magmar,40,Fire
3816,Electivire,54,Electric
3816,Magmortar,54,Fire
3817,Mightyena,55,Dark
3817,Kirlia,56,Psychic
3818,Flaaffy,55,Electric
3818,Tropius,56,Grass
3819,Ampharos,61,Electric
3819,Tropius,62,Grass
3820,Gligar,24,Ground
3820,Drifblim,25,Ghost
3820,Buizel,24,Water
3821,Gligar,44,Ground
3821,Drifblim,45,Ghost
3821,Floatzel,44,Water
3822,Gliscor,61,Ground
3822,Drifblim,59,Ghost
3822,Floatzel,61,Water
3823,Electabuzz,47,Electric
3823,Raichu,48,Electric
3824,Scyther,32,Bug
3824,Luxio,34,Electric
3824,Probopass,31,Rock
3825,Dusclops,55,Ghost
3825,Salamence,56,Dragon
3826,Dusclops,39,Ghost
3826,Scyther,39,Bug
3827,Tyrogue,55,Fighting
3827,Hitmonchan,59,Fighting
3828,Rhydon,47,Ground
3828,Carnivine,48,Grass
3829,Piloswine,44,Ice
3830,Staraptor,35,Normal
3830,Girafarig,36,Normal
3831,Staraptor,55,Normal
3831,Girafarig,56,Normal
3832,Metagross,60,Steel
3833,Drapion,61,Poison
3834,Quagsire,35,Water
3834,Staraptor,36,Normal
3834,Hippopotas,38,Ground
3835,Golduck,56,Water
3835,Sandslash,56,Ground
3835,Manectric,57,Electric
3836,Jumpluff,58,Grass
3836,Ampharos,59,Electric
3836,Onix,58,Rock
3837,Primeape,58,Fighting
3837,Banette,59,Ghost
3837,Electabuzz,58,Electric
3838,Tropius,42,Grass
3839,Golduck,38,Water
3839,Sudowoodo,38,Rock
3839,Rapidash,39,Fire
3840,Blissey,45,Normal
3840,Glalie,46,Ice
3840,Magnezone,48,Electric
3841,Roselia,24,Grass
3841,Ralts,24,Psychic
3841,Lickitung,25,Normal
3842,Roselia,44,Grass
3842,Kirlia,44,Psychic
3842,Lickitung,45,Normal
3843,Roserade,59,Grass
3843,Gardevoir,61,Psychic
3843,Lickilicky,61,Normal
3844,Delcatty,57,Normal
3844,Abomasnow,58,Grass
3845,Metang,55,Steel
3845,Ludicolo,56,Water
3846,Seviper,56,Poison
3846,Persian,56,Normal
3846,Absol,56,Dark
3847,Luxray,58,Electric
3847,Ursaring,59,Normal
3847,Gliscor,58,Ground
3848,Sandslash,56,Ground
3848,Gastrodon,56,Water
3848,Claydol,57,Ground
3849,Sandslash,59,Ground
3849,Gastrodon,59,Water
3849,Claydol,60,Ground
3850,Wigglytuff,58,Normal
3850,Gardevoir,59,Psychic
3850,Medicham,58,Fighting
3851,Kirlia,38,Psychic
3851,Buneary,38,Normal
3851,Seaking,39,Water
3852,Gardevoir,52,Psychic
3852,Seaking,56,Water
3852,Lopunny,52,Normal
3853,Mamoswine,45,Ice
3853,Mothim,46,Bug
3853,Rampardos,48,Rock
3854,Pinsir,55,Bug
3854,Lanturn,56,Water
3855,Starmie,55,Water
3855,Vibrava,56,Ground
3856,Starmie,61,Water
3856,Flygon,62,Ground
3857,Nuzleaf,56,Grass
3857,Gyarados,57,Water
3858,Dugtrio,55,Ground
3858,Raichu,54,Electric
3858,Ninetales,54,Fire
3859,Tauros,61,Normal
3860,Tauros,63,Normal
3861,Snorunt,39,Ice
3861,Snorunt,40,Ice
3861,Glalie,42,Ice
3862,Snover,41,Grass
3862,Sneasel,42,Dark
3863,Cherrim,34,Grass
3863,Azumarill,34,Water
3863,Lopunny,35,Normal
3864,Cherrim,52,Grass
3864,Azumarill,52,Water
3864,Lopunny,56,Normal
3865,Loudred,58,Normal
3865,Rampardos,59,Rock
3865,Pelipper,58,Water
3866,Pupitar,58,Rock
3866,Torterra,61,Grass
3867,Clefable,47,Fairy
3867,Torterra,48,Grass
3868,Electabuzz,47,Electric
3868,Magneton,48,Electric
3869,Charmeleon,29,Fire
3869,Magnemite,29,Electric
3870,Ivysaur,24,Grass
3870,Charmeleon,24,Fire
3870,Wartortle,24,Water
3871,Stantler,53,Normal
3871,Tauros,52,Normal
3872,Magneton,33,Electric
3872,Quagsire,31,Water
3872,Exeggcute,31,Grass
3873,Spinda,50,Normal
3873,Sudowoodo,52,Rock
3874,Mareep,35,Electric
3875,Electrode,43,Electric
3875,Starmie,43,Water
3875,Ninetales,43,Fire
3876,Horsea,35,Water
3876,Seadra,37,Water
3877,Mareep,29,Electric
3877,Bellossom,29,Grass
3878,Poliwhirl,28,Water
3879,Seadra,38,Water
3880,Absol,47,Dark
3880,Alakazam,47,Psychic
3881,Victreebel,32,Grass
3881,Kingler,32,Water
3881,Flareon,32,Fire
3882,Victreebel,34,Grass
3882,Kingler,34,Water
3882,Flareon,34,Fire
3883,Victreebel,38,Grass
3883,Kingler,39,Water
3883,Flareon,38,Fire
3884,Victreebel,52,Grass
3884,Kingler,49,Water
3884,Flareon,50,Fire
3885,Eevee,26,Normal
3885,Vaporeon,22,Water
3885,Jolteon,22,Electric
3885,Flareon,22,Fire
3886,Goldeen,22,Water
3886,Seaking,24,Water
3887,Parasect,33,Bug
3887,Golduck,35,Water
3887,Vaporeon,33,Water
3888,Rapidash,36,Fire
3888,Flaaffy,31,Electric
3889,Rapidash,38,Fire
3889,Ampharos,37,Electric
3890,Rapidash,42,Fire
3890,Ampharos,40,Electric
3891,Rapidash,56,Fire
3891,Ampharos,59,Electric
3892,Staryu,24,Water
3892,Starmie,26,Water
3893,Pikachu,36,Electric
3893,Blastoise,36,Water
3894,Shellder,26,Water
3894,Cloyster,28,Water
3895,Marill,27,Water
3895,Wartortle,24,Water
3895,Wartortle,24,Water
3896,Rhyhorn,48,Ground
3896,Charmeleon,46,Fire
3896,Wartortle,46,Water
3897,Dragonair,37,Dragon
3898,Mareep,25,Electric
3898,Ninetales,25,Fire
3899,Dratini,35,Dragon
3899,Dragonair,37,Dragon
3900,Bulbasaur,32,Grass
3900,Ivysaur,32,Grass
3900,Venusaur,32,Grass
3901,Dragonair,38,Dragon
3902,Charmander,26,Fire
3902,Bulbasaur,26,Grass
3902,Squirtle,26,Water
3903,Dratini,35,Dragon
3903,Dratini,35,Dragon
3903,Seadra,35,Water
3904,Horsea,33,Water
3904,Horsea,33,Water
3904,Seadra,35,Water
3905,Ivysaur,47,Grass
3905,Starmie,47,Water
3906,Growlithe,36,Fire
3906,Nidorina,33,Poison
3906,Staryu,36,Water
3907,Growlithe,38,Fire
3907,Nidorina,36,Poison
3907,Staryu,38,Water
3908,Arcanine,47,Fire
3908,Nidoqueen,43,Poison
3908,Starmie,47,Water
3909,Arcanine,54,Fire
3909,Nidoqueen,53,Poison
3909,Starmie,56,Water
3910,Pidgeot,25,Normal
3910,Electabuzz,27,Electric
3911,Slowking,50,Water
3911,Lickilicky,53,Normal
3912,Jolteon,43,Electric
3912,Tangela,43,Grass
3912,Tauros,43,Normal
3913,Drilbur,30,Ground
3913,Zebstrika,30,Electric
3914,Swoobat,27,Psychic
3915,Stoutland,33,Normal
3916,Furret,64,Normal
3916,Gabite,64,Dragon
3916,Grumpig,64,Psychic
3917,Vanillish,35,Ice
3917,Gothorita,35,Psychic
3917,Duosion,35,Psychic
3918,Simisage,44,Grass
3918,Simisear,44,Fire
3918,Simipour,44,Water
3919,Galvantula,65,Bug
3919,Tropius,65,Grass
3919,Mamoswine,65,Ice
3920,Sawsbuck,40,Normal
3920,Jellicent,40,Water
3921,Fraxure,41,Dragon
3922,Whimsicott,30,Grass
3922,Tirtouga,30,Water
3923,Deino,40,Dark
3923,Druddigon,40,Dragon
3924,Klang,44,Steel
3924,Seismitoad,44,Water
3925,Stoutland,45,Normal
3925,Scolipede,45,Bug
3926,Simisage,39,Grass
3926,Simisear,39,Fire
3926,Simipour,39,Water
3927,Mienfoo,39,Fighting
3927,Elgyem,39,Psychic
3927,Pawniard,39,Dark
3928,Liepard,32,Dark
3928,Watchog,32,Normal
3928,Swoobat,32,Psychic
3929,Alomomola,65,Water
3929,Klinklang,65,Steel
3929,Beheeyem,65,Psychic
3930,Tauros,66,Normal
3930,Wailord,66,Water
3931,Vanillish,36,Ice
3931,Galvantula,36,Bug
3932,Cubchoo,35,Ice
3932,Leavanny,35,Bug
3933,Archen,31,Rock
3934,Fraxure,39,Dragon
3934,Eelektrik,39,Electric
3934,Accelgor,39,Bug
3935,Fraxure,40,Dragon
3935,Fraxure,40,Dragon
3936,Purugly,68,Normal
3936,Espeon,68,Psychic
3936,Lapras,68,Water
3937,Swoobat,32,Psychic
3937,Gothorita,32,Psychic
3938,Absol,68,Dark
3938,Dodrio,68,Normal
3938,Walrein,68,Ice
3939,Gardevoir,61,Psychic
3939,Gallade,61,Psychic
3940,Mienfoo,39,Fighting
3940,Elgyem,39,Psychic
3940,Pawniard,39,Dark
3941,Simisage,39,Grass
3941,Simisear,39,Fire
3941,Simipour,39,Water
3942,Jynx,65,Ice
3942,Vaporeon,65,Water
3942,Gliscor,65,Ground
3943,Rotom,65,Electric
3943,Butterfree,65,Bug
3943,Alomomola,65,Water
3944,Deino,41,Dark
3945,Whimsicott,45,Grass
3945,Zebstrika,45,Electric
3946,Gothita,29,Psychic
3946,Lilligant,29,Grass
3946,Ducklett,29,Water
3947,Dratini,63,Dragon
3947,Sudowoodo,63,Rock
3947,Scyther,63,Bug
3947,Manectric,63,Electric
3948,Deino,39,Dark
3948,Fraxure,39,Dragon
3948,Druddigon,39,Dragon
3949,Magmortar,62,Fire
3950,Fraxure,41,Dragon
3951,Krokorok,35,Ground
3951,Palpitoad,35,Water
3951,Klang,35,Steel
3952,Lopunny,41,Normal
3952,Lampent,41,Ghost
3953,Whimsicott,55,Grass
3953,Unfezant,55,Normal
3954,Archen,33,Rock
3954,Axew,33,Dragon
3955,Golurk,55,Ground
3955,Sigilyph,55,Psychic
3956,Tangrowth,55,Grass
3957,Galvantula,63,Bug
3957,Tropius,63,Grass
3957,Mamoswine,63,Ice
3958,Heatmor,66,Fire
3958,Umbreon,66,Dark
3958,Mismagius,66,Ghost
3959,Grumpig,39,Psychic
3959,Drifblim,39,Ghost
3960,Klink,33,Steel
3960,Unfezant,33,Normal
3960,Sandslash,33,Ground
3961,Floatzel,47,Water
3961,Mantine,47,Water
3962,Basculin,46,Water
3962,Basculin,46,Water
3962,Azumarill,46,Water
3963,Sawsbuck,50,Normal
3964,Tirtouga,33,Water
3964,Axew,33,Dragon
3965,Emolga,53,Electric
3965,Jellicent,53,Water
3966,Herdier,18,Normal
3966,Marill,18,Water
3967,Tauros,63,Normal
3967,Wailord,63,Water
3968,Excadrill,50,Ground
3969,Drifblim,55,Ghost
3969,Claydol,55,Ground
3970,Pelipper,47,Water
3970,Wailord,47,Water
3971,Swanna,53,Water
3971,Galvantula,53,Bug
3972,Gligar,39,Ground
3972,Lilligant,39,Grass
3972,Basculin,39,Water
3973,Linoone,63,Normal
3973,Mandibuzz,63,Dark
3973,Toxicroak,63,Poison
3974,Furret,63,Normal
3974,Braviary,63,Normal
3974,Seismitoad,63,Water
3975,Tangela,39,Grass
3975,Zebstrika,39,Electric
3975,Skarmory,39,Steel
3976,Cofagrigus,50,Ghost
3977,Arcanine,47,Fire
3977,Excadrill,47,Ground
3978,Jynx,63,Ice
3978,Vaporeon,63,Water
3978,Aerodactyl,63,Rock
3979,Magnemite,18,Electric
3979,Basculin,18,Water
3980,Rotom,62,Electric
3980,Butterfree,62,Bug
3980,Alomomola,62,Water
3981,Tirtouga,34,Water
3981,Magmar,34,Fire
3982,Alomomola,48,Water
3983,Delcatty,41,Normal
3983,Eelektrik,41,Electric
3984,Scolipede,54,Bug
3984,Arcanine,54,Fire
3985,Beartic,50,Ice
3986,Galvantula,50,Bug
3987,Swanna,55,Water
3987,Ampharos,55,Electric
3988,Vibrava,39,Ground
3988,Camerupt,39,Fire
3989,Golduck,47,Water
3989,Starmie,47,Water
3990,Walrein,48,Ice
3991,Durant,66,Bug
3991,Espeon,66,Psychic
3991,Honchkrow,66,Dark
3992,Heatmor,55,Fire
3992,Galvantula,55,Bug
3993,Archen,34,Rock
3993,Electabuzz,34,Electric
3994,Starmie,47,Water
3994,Drapion,47,Poison
3995,Swoobat,55,Psychic
3995,Lilligant,55,Grass
3996,Pelipper,40,Water
3996,Starmie,40,Water
3997,Magmar,54,Fire
3997,Mamoswine,54,Ice
3998,Swanna,50,Water
3999,Stoutland,33,Normal
3999,Krokorok,33,Ground
3999,Ferroseed,33,Grass
4000,Durant,55,Bug
4000,Ferrothorn,55,Grass
4001,Lucario,31,Fighting
4002,Weavile,60,Dark
4003,Weezing,65,Poison
4003,Bronzong,65,Steel
4003,Eelektross,66,Electric
4004,Steelix,56,Steel
4004,Electrode,56,Electric
4004,Kangaskhan,57,Normal
4005,Doublade,46,Steel
4006,Absol,26,Dark
4006,Pinsir,25,Bug
4007,Chandelure,58,Ghost
4008,Sharpedo,29,Water
4008,Gardevoir,30,Psychic
4009,Sneasel,54,Dark
4009,Cloyster,55,Water
4010,Lanturn,36,Water
4011,Electrode,36,Electric
4012,Magcargo,57,Fire
4012,Scizor,58,Bug
4013,Sableye,55,Dark
4013,Crustle,56,Bug
4014,Doduo,24,Normal
4014,Granbull,24,Fairy
4014,Helioptile,25,Electric
4015,Raichu,42,Electric
4015,Golduck,42,Water
4015,Marowak,43,Ground
4016,Ampharos,36,Electric
4017,Carbink,56,Rock
4017,Raichu,56,Electric
4017,Kingdra,57,Water
4018,Cryogonal,52,Ice
4018,Piloswine,53,Ice
4018,Jynx,54,Ice
4019,Beartic,54,Ice
4019,Vanilluxe,55,Ice
4020,Delibird,54,Ice
4020,Mamoswine,55,Ice
4021,Sigilyph,45,Psychic
4021,Rhyperior,45,Ground
4022,Flareon,55,Fire
4022,Heatmor,55,Fire
4023,Zangoose,28,Normal
4024,Wingull,20,Water
4024,Numel,20,Fire
4024,Roselia,20,Grass
4025,Pelipper,26,Water
4025,Numel,26,Fire
4025,Roselia,26,Grass
4026,Pelipper,33,Water
4026,Camerupt,33,Fire
4026,Roselia,33,Grass
4027,Pelipper,44,Water
4027,Camerupt,44,Fire
4027,Roserade,44,Grass
4028,Purugly,50,Normal
4028,Pelipper,51,Water
4028,Camerupt,51,Fire
4028,Roserade,51,Grass
4028,Lapras,52,Water
4029,Snorunt,38,Ice
4029,Masquerain,38,Bug
4029,Dusclops,38,Ghost
4030,Vibrava,35,Ground
4030,Skarmory,37,Steel
4031,Seviper,26,Poison
4031,Swellow,28,Normal
4032,Golem,39,Rock
4032,Raichu,39,Electric
4033,Mawile,47,Steel
4034,Lairon,38,Steel
4034,Tropius,40,Grass
4035,Linoone,28,Normal
4036,Crobat,41,Poison
4037,Pinsir,41,Bug
4038,Torkoal,39,Fire
4038,Medicham,39,Fighting
4039,Froslass,47,Ice
4040,Milotic,36,Water
4041,Zangoose,28,Normal
4042,Ninetales,35,Fire
4042,Bellossom,37,Grass
4043,Vibrava,39,Ground
4043,Rhydon,39,Ground
4044,Linoone,28,Normal
4045,Delcatty,28,Normal
4046,Shedinja,55,Bug
4046,Shedinja,55,Bug
4047,Zangoose,26,Normal
4047,Breloom,28,Grass
4048,Zangoose,34,Normal
4048,Breloom,36,Grass
4049,Zangoose,40,Normal
4049,Breloom,42,Grass
4050,Zangoose,45,Normal
4050,Breloom,47,Grass
4051,Zangoose,52,Normal
4051,Breloom,53,Grass
4051,Chandelure,54,Ghost
4052,Linoone,28,Normal
4053,Kecleon,26,Normal
4053,Magcargo,28,Fire
4054,Kecleon,33,Normal
4054,Magcargo,35,Fire
4055,Kecleon,40,Normal
4055,Magcargo,42,Fire
4056,Kecleon,44,Normal
4056,Vanillish,46,Ice
4056,Magcargo,44,Fire
4057,Kecleon,52,Normal
4057,Magcargo,53,Fire
4057,Vanilluxe,54,Ice
4058,Delcatty,28,Normal
4059,Electrode,44,Electric
4059,Swalot,44,Poison
4060,Lairon,38,Steel
4060,Alakazam,38,Psychic
4060,Manectric,38,Electric
4061,Rhyhorn,36,Ground
4061,Tropius,36,Grass
4062,Electrike,20,Electric
4062,Makuhita,20,Fighting
4062,Bagon,20,Dragon
